88,2020,040900,,,1,70-721000,          Accommodation,"8,500","8,700","8,600","8,000","7,800","8,300","8,600","8,800","8,400","8,000","7,700","9,100","8,900","9,100","8,800","8,500","7,700","8,300","8,800","8,900","8,800","8,100","8,100","8,800","8,500","8,500","8,400","8,200","7,700","8,100","8,400","8,400","8,300","7,800","8,000","8,600","8,600","8,600","8,600","8,200","7,800","8,400","8,700","8,700","8,400","8,000","8,000","8,800","8,900","8,700","8,800","8,500","8,100","8,600","8,900","9,000","8,700","8,300","8,200","8,900","8,900","8,900","8,800","8,600","8,400","8,600","9,000","9,000","8,700","8,400","8,300","9,000","9,300","9,200","9,100","9,100","8,500","9,000","9,400","9,300","9,000","8,500","8,500","9,200","9,200","9,300","9,400","9,200","8,700","9,100","9,500","9,500","9,400","9,100","9,100","9,800","10,200","10,200","10,200","9,800","9,400","10,000","10,300","10,300","10,000","9,500","9,500","10,200","10,300","10,300","10,400","10,200","9,700","10,200","10,500","10,600","10,200","9,600","9,800","10,200","10,300","10,400","10,100","4,600","4,600","5,300","6,300","6,200","6,000","6,000","6,500","5,800","5,000","5,200","5,500","5,800","6,000","6,600","6,900","7,200","7,100","7,000","7,000"
89,2020,040900,,,1,70-722000,          Food Services & Drinking Places,"56,500","57,000","57,500","58,400","58,900","59,500","59,900","59,700","59,300","58,700","58,400","58,200","57,000","57,300","58,300","58,600","59,400","59,300","60,600","60,400","60,100","59,400","59,500","59,800","58,200","59,000","59,600","61,200","61,900","62,600","63,300","63,400","62,800","62,400","62,200","62,400","62,300","63,100","64,000","65,000","65,700","66,200","66,500","66,600","66,300","66,000","65,900","66,100","65,600","66,300","67,200","67,800","68,700","69,700","70,200","70,400","69,900","69,000","68,700","68,200","68,200","69,200","70,200","70,800","71,800","73,000","73,700","73,800","73,400","72,900","72,700","73,100","72,400","73,400","74,100","75,100","75,600","76,100","76,800","76,700","76,600","75,900","75,400","75,500","75,100","76,100","76,800","77,500","78,700","79,500","79,300","79,100","78,600","78,200","77,900","78,000","76,800","77,700","78,100","79,200","80,100","80,800","81,500","81,400","80,600","79,900","80,000","80,500","79,500","80,500","80,800","81,500","82,400","82,600","83,300","83,100","82,600","82,200","82,100","82,200","80,800","81,700","80,000","45,800","51,700","63,600","63,700","62,800","63,600","67,200","66,300","62,600","58,300","60,500","61,800","64,000","64,400","67,100","70,100","70,100","68,800","69,500","68,800"
90,2020,040900,"722511, 722590",,1,70-722500,            Restaurants,"54,000","54,400","54,700","55,600","55,900","56,600","57,000","56,900","56,600","56,200","55,900","55,700","54,700","54,800","55,500","55,900","56,600","56,700","57,800","57,600","57,300","56,600","56,800","57,100","55,700","56,400","56,800","58,300","58,900","59,600","60,200","60,500","60,000","59,500","59,400","59,500","59,100","59,900","60,600","61,500","62,400","62,800","63,200","63,400","62,900","62,600","62,500","62,800","62,500","62,800","63,700","64,400","65,200","66,200","66,700","66,700","66,000","65,300","65,100","64,600","64,400","65,100","66,100","66,300","67,600","68,600","69,200","69,200","68,700","68,200","68,100","68,300","68,000","68,700","69,400","70,300","70,800","71,400","72,300","72,200","72,000","71,800","71,500","71,500","71,100","72,000","72,600","73,300","74,400","75,100","74,900","74,800","74,400","74,000","73,800","73,700","72,700","73,600","74,000","74,900","75,800","76,500","77,100","77,000","76,200","75,500","75,900","76,200","75,300","76,200","76,500","77,200","77,900","78,200","78,700","78,600","77,900","77,500","77,600","77,600","76,400","77,400","75,800","44,400","50,200","61,500","61,600","60,800","61,400","65,100","64,200","59,900","55,500","57,800","59,100","61,300","61,600","64,300","67,100","67,600","66,500","67,000","66,200"
91,2020,040900,,,1,70-722511,            Full-Service Restaurants,"26,000","26,200","26,300","27,000","27,200","27,600","27,800","27,700","27,400","26,900","26,800","26,700","26,600","26,600","27,100","27,400","27,700","27,800","28,800","28,700","28,400","27,800","27,700","27,900","27,200","27,600","27,800","28,700","29,000","29,500","30,100","30,100","29,700","29,100","29,000","29,100","29,200","29,400","29,900","30,100","30,400","30,700","31,000","31,100","30,600","30,200","29,900","30,100","30,400","30,400","30,800","30,900","31,300","32,100","32,300","32,300","31,900","31,300","31,100","30,900","31,000","31,100","31,500","31,400","32,100","32,800","33,300","33,300","32,900","32,400","32,100","32,500","32,300","32,400","32,800","33,300","33,500","34,000","34,500","34,600","34,200","34,000","33,700","33,900","33,800","33,900","34,000","34,200","34,800","35,500","35,400","35,400","35,000","34,600","34,400","34,400","34,400","34,400","34,500","34,500","35,100","35,800","36,100","36,100","35,500","34,900","35,000","35,300","35,200","35,400","35,400","35,500","35,900","36,400","36,400","36,300","35,700","35,200","35,300","35,500","35,200","35,400","34,200","12,200","15,800","24,200","24,000","23,200","23,700","26,300","25,900","22,500","20,700","22,800","24,200","25,700","26,200","27,500","29,700","30,000","29,300","29,200","29,000"
92,2020,040900,,,1,70-722590,            Limited-Service Eating Places,"28,000","28,200","28,400","28,600","28,700","29,000","29,200","29,200","29,200","29,300","29,100","29,000","28,100","28,200","28,400","28,500","28,900","28,900","29,000","28,900","28,900","28,800","29,100","29,200","28,500","28,800","29,000","29,600","29,900","30,100","30,100","30,400","30,300","30,400","30,400","30,400","29,900","30,500","30,700","31,400","32,000","32,100","32,200","32,300","32,300","32,400","32,600","32,700","32,100","32,400","32,900","33,500","33,900","34,100","34,400","34,400","34,100","34,000","34,000","33,700","33,400","34,000","34,600","34,900","35,500","35,800","35,900","35,900","35,800","35,800","36,000","35,800","35,700","36,300","36,600","37,000","37,300","37,400","37,800","37,600","37,800","37,800","37,800","37,600","37,300","38,100","38,600","39,100","39,600","39,600","39,500","39,400","39,400","39,400","39,400","39,300","38,300","39,200","39,500","40,400","40,700","40,700","41,000","40,900","40,700","40,600","40,900","40,900","40,100","40,800","41,100","41,700","42,000","41,800","42,300","42,300","42,200","42,300","42,300","42,100","41,200","42,000","41,600","32,200","34,400","37,300","37,600","37,600","37,700","38,800","38,300","37,400","34,800","35,000","34,900","35,600","35,400","36,800","37,400","37,600","37,200","37,800","37,200"
94,2020,040900,811000-813000,,1,80-000000,      Other Services,"27,700","27,800","27,900","28,300","28,500","28,700","28,800","28,700","28,700","28,400","28,100","27,800","27,700","27,700","27,800","28,300","28,400","28,400","28,600","28,500","28,600","28,000","27,900","27,900","28,100","28,100","28,500","28,800","29,100","29,500","28,800","28,900","28,600","28,600","28,600","28,500","28,300","28,700","29,000","29,000","29,200","29,300","29,200","29,300","29,400","29,400","29,400","29,400","29,200","29,500","29,900","30,200","30,600","31,000","30,800","30,600","30,600","30,500","30,300","30,100","29,800","30,000","30,300","31,000","31,200","31,300","31,600","31,400","31,300","31,200","31,000","30,900","30,500","31,000","31,000","31,300","31,600","32,100","32,500","32,100","32,100","32,200","32,100","31,700","31,300","31,900","32,200","32,700","33,100","33,600","33,400","33,500","33,800","33,600","33,300","33,200","33,000","33,300","33,400","34,000","34,400","34,800","34,800","34,700","34,500","34,700","34,600","34,300","33,900","34,400","34,800","35,300","35,400","35,600","35,600","35,700","35,800","35,900","36,100","35,800","35,900","36,500","36,300","25,600","26,900","29,500","30,600","28,000","29,600","30,300","29,800","27,900","27,000","30,400","30,700","31,500","32,200","33,200","34,400","34,100","34,200","34,000","34,200"
95,2020,040900,,,1,80-811000,        Repair & Maintenance,"7,700","7,700","7,700","7,900","7,900","8,000","8,200","8,100","8,000","8,000","7,800","7,700","7,800","7,800","7,700","7,900","8,000","8,000","8,000","8,100","8,000","8,000","7,800","7,800","8,000","8,000","8,100","8,200","8,300","8,500","8,300","8,400","8,400","8,300","8,200","8,200","8,200","8,300","8,400","8,500","8,500","8,600","8,600","8,600","8,700","8,500","8,500","8,500","8,500","8,600","8,700","8,700","8,800","8,800","8,700","8,800","8,700","8,700","8,700","8,500","8,500","8,600","8,700","8,900","9,000","9,000","9,100","9,100","9,000","9,100","9,100","9,000","8,700","9,000","8,900","9,200","9,300","9,300","9,500","9,500","9,500","9,400","9,300","9,200","9,200","9,400","9,600","9,700","9,900","10,000","10,200","10,300","10,300","10,200","10,100","10,100","10,100","10,300","10,200","10,400","10,600","10,600","10,700","10,700","10,600","10,600","10,500","10,500","10,400","10,400","10,500","10,600","10,700","10,800","10,700","10,700","10,700","10,700","10,700","10,600","10,600","10,800","10,700","8,600","9,400","9,800","10,000","10,000","10,000","10,000","9,900","9,900","9,700","9,800","9,900","10,100","10,300","10,400","10,700","10,600","10,600","10,600","10,600"
97,2020,040900,"910000, 920000, 930000, 940000",,1,90-000000,      Government,"231,000","232,000","233,600","236,400","240,100","237,100","222,700","219,300","224,100","230,000","230,800","226,000","227,300","229,100","230,300","230,900","229,500","228,300","214,100","215,000","219,200","225,200","225,200","221,000","221,700","223,900","226,200","226,500","226,600","227,700","212,400","212,900","216,000","222,200","223,100","218,800","220,700","222,500","224,700","224,800","226,000","226,400","214,800","216,100","219,400","224,100","227,300","223,700","225,300","227,500","228,600","230,900","231,500","233,100","218,600","220,300","223,500","231,700","233,500","228,500","230,900","231,600","233,400","234,200","233,800","235,100","224,700","225,900","228,400","235,100","236,700","233,800","234,000","234,500","236,600","236,600","237,600","238,000","229,100","229,800","231,300","235,700","236,900","235,900","234,700","235,100","237,300","237,100","238,100","238,200","228,500","228,000","231,200","237,300","238,500","237,800","237,200","238,200","240,000","240,300","241,200","241,800","229,400","231,400","234,400","240,000","241,100","240,400","240,200","241,100","243,400","242,900","244,500","243,600","234,400","237,900","238,100","244,900","245,200","240,600","241,900","241,900","242,200","239,800","234,600","231,600","226,200","229,400","232,200","237,000","236,500","234,100","233,100","232,800","235,600","237,300","239,000","239,600","226,300","231,500","233,300","238,500","241,300"
98,2020,040900,910000-912999,,1,90-910000,        Federal Government,"13,900","13,800","14,000","15,000","17,200","16,000","15,000","14,600","14,200","14,200","14,000","13,900","13,900","13,800","13,800","14,000","14,100","14,100","14,200","14,100","14,000","14,100","14,000","13,900","13,700","13,600","13,600","13,700","13,800","13,900","14,000","14,000","13,800","13,600","13,700","13,500","13,500","13,400","13,400","13,300","13,400","13,500","13,600","13,500","13,600","13,600","13,500","13,500","13,300","13,200","13,200","13,300","13,500","13,700","13,700","13,800","13,700","13,800","13,600","13,800","13,400","13,400","13,500","13,700","13,500","13,700","13,900","13,900","13,900","13,900","13,900","14,200","13,600","13,700","13,600","13,800","13,800","14,000","14,400","14,200","14,400","14,400","14,200","14,300","13,900","14,100","14,100","14,000","14,000","14,200","14,200","14,100","14,200","14,400","14,500","14,500","14,200","14,100","14,000","14,100","14,000","14,100","14,100","14,200","14,200","14,100","14,100","14,400","14,100","14,200","13,900","14,000","14,200","14,300","14,400","14,400","14,300","14,200","14,200","14,200","14,200","14,100","14,200","14,400","14,300","14,500","14,700","16,500","16,100","15,400","14,900","14,700","14,500","14,400","14,400","14,500","14,600","14,700","14,700","14,500","14,700","14,500","14,900"
99,2020,040900,,,1,90-919110,          Department of Defense,"1,800","1,800","1,800","1,800","1,800","1,700","1,800","1,800","1,700","1,800","1,800","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,600","1,700","1,700","1,700","1,700","1,700","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,700","1,600","1,600","1,600","1,600","1,600","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,600","1,700","1,700","1,700","1,700","1,700","1,700","1,600","1,700","1,600","1,700","1,700","1,600","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800"
101,2020,040900,"920000, 930000",,1,90-940000,        State & Local Government,"217,100","218,200","219,600","221,400","222,900","221,100","207,700","204,700","209,900","215,800","216,800","212,100","213,400","215,300","216,500","216,900","215,400","214,200","199,900","200,900","205,200","211,100","211,200","207,100","208,000","210,300","212,600","212,800","212,800","213,800","198,400","198,900","202,200","208,600","209,400","205,300","207,200","209,100","211,300","211,500","212,600","212,900","201,200","202,600","205,800","210,500","213,800","210,200","212,000","214,300","215,400","217,600","218,000","219,400","204,900","206,500","209,800","217,900","219,900","214,700","217,500","218,200","219,900","220,500","220,300","221,400","210,800","212,000","214,500","221,200","222,800","219,600","220,400","220,800","223,000","222,800","223,800","224,000","214,700","215,600","216,900","221,300","222,700","221,600","220,800","221,000","223,200","223,100","224,100","224,000","214,300","213,900","217,000","222,900","224,000","223,300","223,000","224,100","226,000","226,200","227,200","227,700","215,300","217,200","220,200","225,900","227,000","226,000","226,100","226,900","229,500","228,900","230,300","229,300","220,000","223,500","223,800","230,700","231,000","226,400","227,700","227,800","228,000","225,400","220,300","217,100","211,500","212,900","216,100","221,600","221,600","219,400","218,600","218,400","221,200","222,800","224,400","224,900","211,600","217,000","218,600","224,000","226,400"
102,2020,040900,"921611, 922999",,1,90-920000,          State Government,"110,700","111,300","111,700","111,600","112,300","111,200","109,200","108,700","108,500","112,400","112,300","111,000","111,300","111,400","111,400","111,900","111,200","110,600","107,600","107,300","106,900","109,600","108,800","107,800","108,000","108,900","109,600","109,500","109,800","109,900","106,300","105,000","106,400","108,400","108,500","108,000","107,900","109,200","110,200","109,900","110,400","110,600","107,300","108,500","109,100","111,400","112,400","111,400","112,000","113,000","114,000","114,200","114,600","114,700","110,500","111,600","111,700","114,800","115,300","114,800","115,400","115,200","115,400","116,000","116,300","116,200","112,500","113,100","114,200","116,700","116,900","116,000","116,400","116,400","117,000","117,000","117,300","118,000","115,100","114,400","115,100","117,500","117,600","117,600","117,400","117,800","118,500","118,600","119,100","119,600","117,300","116,600","116,700","119,600","119,800","119,700","119,800","120,100","120,500","120,600","121,300","122,100","117,900","118,500","119,300","121,400","121,700","121,200","121,400","121,800","122,600","122,200","122,500","122,000","122,000","122,000","120,700","122,800","122,800","120,200","121,300","121,600","119,600","121,700","122,000","122,400","121,100","119,200","120,700","122,600","122,400","122,000","121,100","121,500","122,200","122,800","123,400","123,300","120,400","120,100","121,500","124,200","125,400"
103,2020,040900,,,1,90-921611,            State Government Education,"27,200","27,600","27,600","27,500","28,000","27,200","25,500","24,500","24,700","27,800","27,600","27,100","27,300","27,800","27,800","28,200","28,100","27,700","25,300","25,500","25,100","27,900","27,700","27,300","27,100","27,600","28,000","27,700","27,800","27,900","25,500","24,700","26,000","27,700","27,900","27,800","27,600","27,800","28,400","28,200","28,400","28,300","25,100","25,900","25,900","27,600","28,700","28,500","28,300","28,700","29,200","29,000","29,000","29,100","25,300","26,100","26,100","29,100","29,400","29,200","29,500","29,200","29,400","29,500","29,600","29,700","25,900","26,300","27,200","29,200","29,700","29,500","29,800","29,700","30,000","30,100","30,100","30,500","27,800","27,300","27,900","30,000","29,800","30,700","30,400","30,700","31,100","31,000","31,300","31,500","28,900","28,300","28,200","30,800","30,500","31,400","31,200","31,400","31,700","31,700","32,100","32,700","28,600","28,800","29,200","31,400","31,100","31,900","31,400","31,600","31,900","31,300","31,300","30,600","30,500","30,200","29,300","30,400","30,400","28,300","29,300","28,900","26,700","28,500","28,300","28,000","26,700","24,400","25,800","27,300","27,200","27,500","26,600","26,400","26,800","27,100","27,500","27,200","24,400","23,600","24,500","27,300","28,000"
104,2020,040900,,,1,90-922000,            State Government Excluding Education,"83,500","83,700","84,100","84,100","84,300","84,000","83,700","84,200","83,800","84,600","84,700","83,900","84,000","83,600","83,600","83,700","83,100","82,900","82,300","81,800","81,800","81,700","81,100","80,500","80,900","81,300","81,600","81,800","82,000","82,000","80,800","80,300","80,400","80,700","80,600","80,200","80,300","81,400","81,800","81,700","82,000","82,300","82,200","82,600","83,200","83,800","83,700","82,900","83,700","84,300","84,800","85,200","85,600","85,600","85,200","85,500","85,600","85,700","85,900","85,600","85,900","86,000","86,000","86,500","86,700","86,500","86,600","86,800","87,000","87,500","87,200","86,500","86,600","86,700","87,000","86,900","87,200","87,500","87,300","87,100","87,200","87,500","87,800","86,900","87,000","87,100","87,400","87,600","87,800","88,100","88,400","88,300","88,500","88,800","89,300","88,300","88,600","88,700","88,800","88,900","89,200","89,400","89,300","89,700","90,100","90,000","90,600","89,300","90,000","90,200","90,700","90,900","91,200","91,400","91,500","91,800","91,400","92,400","92,400","91,900","92,000","92,700","92,900","93,200","93,700","94,400","94,400","94,800","94,900","95,300","95,200","94,500","94,500","95,100","95,400","95,700","95,900","96,100","96,000","96,500","97,000","96,900","97,400"
105,2020,040900,"931611, 939012, 939022, 932994",,1,90-930000,          Local Government,"106,400","106,900","107,900","109,800","110,600","109,900","98,500","96,000","101,400","103,400","104,500","101,100","102,100","103,900","105,100","105,000","104,200","103,600","92,300","93,600","98,300","101,500","102,400","99,300","100,000","101,400","103,000","103,300","103,000","103,900","92,100","93,900","95,800","100,200","100,900","97,300","99,300","99,900","101,100","101,600","102,200","102,300","93,900","94,100","96,700","99,100","101,400","98,800","100,000","101,300","101,400","103,400","103,400","104,700","94,400","94,900","98,100","103,100","104,600","99,900","102,100","103,000","104,500","104,500","104,000","105,200","98,300","98,900","100,300","104,500","105,900","103,600","104,000","104,400","106,000","105,800","106,500","106,000","99,600","101,200","101,800","103,800","105,100","104,000","103,400","103,200","104,700","104,500","105,000","104,400","97,000","97,300","100,300","103,300","104,200","103,600","103,200","104,000","105,500","105,600","105,900","105,600","97,400","98,700","100,900","104,500","105,300","104,800","104,700","105,100","106,900","106,700","107,800","107,300","98,000","101,500","103,100","107,900","108,200","106,200","106,400","106,200","108,400","103,700","98,300","94,700","90,400","93,700","95,400","99,000","99,200","97,400","97,500","96,900","99,000","100,000","101,000","101,600","91,200","96,900","97,100","99,800","101,000"
106,2020,040900,,,1,90-931611,            Local Government Education,"61,000","61,700","62,700","64,500","65,000","63,700","53,100","51,000","57,400","60,100","61,200","58,300","59,500","61,200","62,300","62,100","61,400","59,600","48,400","49,800","55,300","59,100","60,200","57,200","58,000","59,300","60,700","60,700","60,300","59,800","48,400","50,400","53,100","57,700","58,600","55,200","57,300","57,900","59,200","58,900","58,900","57,700","49,400","49,400","53,100","55,600","58,000","55,400","56,700","57,700","57,700","59,500","58,800","58,800","48,400","49,200","53,300","58,400","59,900","55,400","57,900","58,300","59,900","59,800","58,500","58,500","51,500","52,300","54,800","59,200","60,400","58,300","59,000","59,200","60,600","60,200","60,400","58,600","52,000","53,500","55,100","57,600","59,000","58,300","57,800","57,300","58,500","58,200","58,300","56,400","49,000","49,500","53,500","56,700","57,800","57,400","57,500","58,000","59,100","59,100","58,700","57,200","48,900","50,300","53,700","57,400","58,300","58,000","58,300","58,500","59,800","59,600","60,200","58,500","49,200","52,600","55,400","60,400","61,000","59,000","59,100","59,200","61,100","58,300","53,300","49,700","44,600","48,400","50,000","53,700","54,400","53,100","53,300","52,700","54,300","55,400","55,900","55,600","44,900","50,200","52,100","54,900","56,200"
107,2020,040900,,,1,90-932000,            Local Government Excluding Education,"45,400","45,200","45,200","45,300","45,600","46,200","45,400","45,000","44,000","43,300","43,300","42,800","42,600","42,700","42,800","42,900","42,800","44,000","43,900","43,800","43,000","42,400","42,200","42,100","42,000","42,100","42,300","42,600","42,700","44,100","43,700","43,500","42,700","42,500","42,300","42,100","42,000","42,000","41,900","42,700","43,300","44,600","44,500","44,700","43,600","43,500","43,400","43,400","43,300","43,600","43,700","43,900","44,600","45,900","46,000","45,700","44,800","44,700","44,700","44,500","44,200","44,700","44,600","44,700","45,500","46,700","46,800","46,600","45,500","45,300","45,500","45,300","45,000","45,200","45,400","45,600","46,100","47,400","47,600","47,700","46,700","46,200","46,100","45,700","45,600","45,900","46,200","46,300","46,700","48,000","48,000","47,800","46,800","46,600","46,400","46,200","45,700","46,000","46,400","46,500","47,200","48,400","48,500","48,400","47,200","47,100","47,000","46,800","46,400","46,600","47,100","47,100","47,600","48,800","48,800","48,900","47,700","47,500","47,200","47,200","47,300","47,000","47,300","45,400","45,000","45,000","45,800","45,300","45,400","45,300","44,800","44,300","44,200","44,200","44,700","44,600","45,100","46,000","46,300","46,700","45,000","44,900","44,800"
108,2020,040900,,,1,90-939012,            County,"19,900","19,700","19,600","19,500","19,600","19,600","19,000","18,800","18,700","18,700","18,600","18,500","18,500","18,400","18,500","18,400","18,300","18,300","18,200","18,200","18,200","18,100","18,100","18,100","18,100","18,100","18,000","18,100","18,200","18,300","18,000","18,000","17,800","18,000","18,000","17,800","18,000","18,000","17,900","18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,100","18,300","18,000","18,200","18,200","18,200","18,300","18,400","18,400","18,200","18,200","18,300","18,200","18,100","18,100","18,200","18,200","18,200","18,300","18,700","18,600","18,400","18,500","18,500","18,500","18,500","18,600","18,600","18,600","18,600","18,700","18,800","18,900","19,000","19,000","19,000","18,900","18,800","19,000","19,100","19,100","19,000","19,100","19,200","19,200","19,200","19,200","19,100","19,100","19,000","19,100","19,100","19,200","19,100","19,200","19,300","19,400","19,400","19,300","19,300","19,200","19,200","19,300","19,200","19,300","19,300","19,200","19,300","19,400","19,500","19,400","19,400","19,400","19,400","19,500","19,500","19,400","19,100","19,100","19,200","19,400","19,200","19,600","19,400","19,100","19,000","19,200","19,200","19,200","19,000","19,000","19,200","19,100","19,000","19,200","19,100","19,000"
109,2020,040900,,,1,90-939022,            City,"10,400","10,400","10,400","10,600","10,800","11,000","11,000","10,800","10,300","10,000","10,000","9,900","9,700","9,900","9,900","10,000","10,000","10,600","10,600","10,600","10,000","9,700","9,500","9,500","9,400","9,600","9,500","9,700","9,600","10,200","10,100","10,100","9,500","9,500","9,400","9,300","9,300","9,400","9,300","9,400","9,600","10,200","10,100","10,200","9,600","9,600","9,600","9,500","9,500","9,600","9,600","9,600","9,800","10,400","10,400","10,300","9,800","9,700","9,800","9,700","9,600","9,900","9,800","9,800","10,200","10,700","10,600","10,800","10,000","10,000","10,100","9,900","9,800","9,900","10,100","10,100","10,200","10,900","10,900","10,800","10,300","10,000","9,900","9,900","9,700","9,800","10,000","10,100","10,200","10,900","10,800","10,700","10,100","10,100","10,000","9,900","9,700","9,800","9,900","9,900","10,200","10,800","10,900","10,700","10,000","10,000","10,100","10,000","9,900","10,000","10,100","10,100","10,500","11,100","11,100","11,100","10,400","10,400","10,300","10,200","10,200","10,200","10,300","9,100","9,200","9,200","9,700","9,700","9,400","9,500","9,600","9,400","9,200","9,200","9,500","9,500","9,800","10,100","10,400","10,800","9,600","9,800","9,700"
110,2020,040900,"931150, 939032",,1,90-932994,            Special Districts plus Indian Tribes,"15,100","15,100","15,100","15,200","15,200","15,600","15,500","15,400","15,000","14,600","14,600","14,400","14,400","14,400","14,400","14,500","14,500","15,100","15,100","15,000","14,800","14,600","14,600","14,500","14,500","14,400","14,800","14,800","14,900","15,600","15,600","15,400","15,400","15,000","14,900","15,000","14,700","14,600","14,700","15,300","15,700","16,400","16,400","16,500","16,000","15,900","15,700","15,600","15,800","15,800","15,900","16,100","16,500","17,100","17,200","17,200","16,800","16,700","16,700","16,700","16,500","16,600","16,600","16,700","17,000","17,300","17,600","17,400","17,000","16,800","16,900","16,900","16,600","16,700","16,700","16,900","17,200","17,700","17,800","17,900","17,400","17,200","17,300","17,000","16,900","17,000","17,100","17,200","17,400","17,900","18,000","17,900","17,500","17,400","17,300","17,300","16,900","17,100","17,300","17,500","17,800","18,300","18,200","18,300","17,900","17,800","17,700","17,600","17,200","17,400","17,700","17,700","17,900","18,400","18,300","18,300","17,900","17,700","17,500","17,600","17,600","17,300","17,600","17,200","16,700","16,600","16,700","16,400","16,400","16,400","16,100","15,900","15,800","15,800","16,000","16,100","16,300","16,700","16,800","16,900","16,200","16,000","16,100"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES: The unemployment rate is calculated using unrounded data. Data may not add due to rounding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column C:  County FIPS code or MSA designation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column E:  the historical series has a non-economic break in January of years displayed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column F:  a '1' means the cell is currently estimated & published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                             a '2' means the cell is currently published but is determined by addition or subtraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"                             a '5' means the cell is currently published, is made up of multiple NAICS codes and is determined by addition or subtraction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column G:  'SS-NAICS' refers to the North American Industry Classification System.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
