107,2020,041940,,,1,65-622000,            Hospitals,"21,700","21,700","21,800","21,800","22,000","21,800","21,900","22,000","21,900","22,000","22,000","22,000","21,900","21,800","21,900","21,900","22,000","22,000","22,100","22,200","22,100","22,300","22,300","22,400","22,400","22,400","22,500","22,300","22,300","22,300","22,800","22,900","22,900","23,000","23,100","23,400","23,300","23,300","23,400","23,100","23,100","23,000","23,400","23,400","23,500","23,400","23,700","23,800","24,000","23,900","23,900","24,000","24,200","24,300","24,200","24,400","24,300","24,400","24,600","24,700","24,600","24,700","24,900","25,000","25,000","25,100","25,400","25,400","25,500","26,200","26,200","26,500","26,200","26,400","26,500","26,800","26,900","27,000","27,400","27,400","27,500","27,700","27,700","27,900","27,800","27,800","28,100","27,700","27,800","27,900","28,100","28,100","28,100","28,300","28,500","28,800","28,800","28,800","29,000","28,900","29,000","29,100","29,200","29,400","29,300","29,500","29,600","29,800","29,600","29,800","28,200","28,100","28,300","28,500","28,700","28,700","28,800","29,300","29,500","29,700","29,600","29,900","30,100","29,800","29,600","29,800","29,900","29,800","30,000","30,000","29,800","30,300","29,200","29,600","30,400","30,400","30,300","30,400","30,700","30,500","30,700","30,600","30,400"
108,2020,041940,,,1,65-623000,            Nursing & Residential Care Facilities,"11,700","11,700","11,800","11,900","11,900","11,900","11,800","11,600","11,600","11,700","11,700","11,700","11,900","11,900","12,000","12,100","12,200","12,200","12,100","12,200","12,200","12,300","12,300","12,300","12,100","12,200","12,200","12,300","12,400","12,400","12,400","12,500","12,500","12,700","12,700","12,700","12,600","12,700","12,700","12,900","12,900","12,900","12,800","12,900","12,800","12,800","12,900","13,000","12,800","12,900","12,800","12,800","12,800","12,800","12,900","13,000","13,000","13,100","13,100","13,100","13,000","13,100","13,100","13,100","13,200","13,100","13,200","13,300","13,300","13,400","13,200","13,200","13,300","13,300","13,400","13,400","13,500","13,400","13,400","13,500","13,600","13,500","13,500","13,600","13,500","13,600","13,600","13,600","13,700","13,600","13,700","13,700","13,700","13,700","13,700","13,800","13,600","13,600","13,700","13,700","13,700","13,600","13,700","13,700","13,700","13,800","13,800","13,700","13,600","13,700","13,800","13,500","13,500","13,500","13,600","13,600","13,500","13,500","13,500","13,400","13,400","13,500","13,600","13,100","13,000","12,800","12,800","12,800","12,800","12,800","12,600","12,700","12,100","12,300","12,300","12,300","12,300","12,300","12,400","12,400","12,300","12,300","12,100"
109,2020,041940,,,1,65-624000,            Social Assistance,"25,800","25,700","25,400","25,400","25,500","25,600","25,400","25,700","25,900","25,300","25,000","24,700","24,300","24,300","24,400","24,300","24,400","24,600","24,200","24,500","24,800","25,200","25,800","26,500","27,900","28,400","28,400","28,400","28,400","28,600","27,800","28,300","28,500","28,500","28,900","28,900","30,400","30,500","30,900","31,700","32,000","32,100","31,400","32,400","32,600","32,600","33,100","33,300","32,900","33,000","33,100","33,400","33,500","33,600","33,500","33,700","34,200","34,700","34,900","35,000","35,100","35,200","35,500","35,700","35,900","36,000","36,100","36,500","36,500","36,700","36,800","36,800","36,900","37,200","37,300","37,700","37,900","37,800","37,700","37,300","37,600","38,800","39,100","38,900","39,500","39,900","40,200","39,800","40,200","40,300","40,300","39,700","40,100","40,100","40,100","40,200","40,200","40,500","40,700","40,500","40,700","40,900","41,000","40,800","41,000","41,500","41,500","41,600","41,500","41,800","42,100","41,700","42,000","42,300","42,800","42,600","43,100","43,300","43,600","43,700","43,800","44,000","43,800","40,600","40,500","41,000","40,800","40,800","40,800","41,100","41,100","41,300","40,300","41,300","41,900","42,100","42,100","42,500","43,000","42,700","42,900","43,200","42,600"
110,2020,041940,,,1,70-000000,      Leisure & Hospitality,"71,900","72,100","73,000","75,900","77,200","77,000","76,700","76,500","76,600","76,200","74,700","75,100","72,700","74,300","75,600","76,700","77,700","78,400","79,800","79,900","80,200","80,400","78,300","78,400","77,400","78,300","80,400","82,000","83,500","84,100","84,900","85,200","85,600","85,300","83,400","83,500","81,700","83,900","85,800","87,900","89,400","89,800","89,500","89,600","89,600","89,700","88,400","88,900","86,800","89,300","90,900","92,400","94,400","94,900","95,100","95,700","95,400","94,400","92,600","92,600","91,000","92,900","94,600","96,600","98,400","99,000","98,900","99,000","98,900","99,000","96,600","96,300","95,600","96,100","97,000","99,900","101,700","102,400","103,000","103,400","103,300","102,300","101,000","101,400","97,900","100,000","101,300","102,500","104,600","105,900","106,100","105,600","104,300","104,700","104,500","103,500","99,500","102,200","103,100","104,900","108,100","108,000","108,100","108,300","107,400","106,800","106,300","105,600","102,000","103,000","104,500","107,200","107,700","109,000","110,700","110,900","108,500","109,600","108,600","108,700","105,000","105,300","101,000","52,900","57,800","62,900","62,900","62,800","61,500","63,500","66,600","58,600","54,000","59,400","62,300","67,300","71,900","72,900","76,100","77,600","78,700","80,100","80,200"
112,2020,041940,,,1,70-720000,        Accommodation & Food Services,"62,000","62,000","61,900","63,300","64,000","63,700","63,400","63,700","64,500","64,100","64,400","64,700","63,100","64,200","64,700","65,000","65,500","66,000","66,700","67,100","67,700","68,400","68,000","68,200","67,500","68,000","68,500","69,600","70,500","70,700","71,100","71,700","72,400","72,300","72,100","72,200","70,600","72,200","72,900","74,600","75,400","75,600","74,800","75,200","75,800","76,200","76,600","77,200","75,400","77,200","77,700","78,900","80,000","80,100","80,100","81,000","81,200","80,100","80,100","79,900","79,000","80,500","81,000","82,400","83,400","83,500","83,200","83,700","84,200","84,000","83,300","83,100","82,100","83,600","84,000","85,300","86,000","86,200","86,400","87,000","87,700","87,300","87,100","87,000","84,700","86,600","86,900","87,300","88,600","88,800","88,700","89,000","88,600","88,800","89,300","88,400","86,000","88,200","88,600","89,500","91,700","90,700","90,600","91,800","91,500","90,800","90,600","90,200","87,700","88,600","89,200","91,000","90,900","91,100","92,700","93,500","91,900","92,900","92,400","92,300","90,000","89,900","85,200","45,500","50,500","55,100","55,600","56,000","54,200","54,600","56,500","48,700","44,900","47,800","49,700","53,600","56,900","59,000","61,500","62,600","63,200","64,500","64,600"
113,2020,041940,,,1,70-721000,          Accommodation,"7,300","7,300","7,400","7,600","7,700","7,700","7,600","7,700","7,600","7,700","7,700","7,800","7,600","7,600","7,800","7,800","7,900","8,000","8,000","8,100","8,100","7,900","7,800","7,800","7,600","7,700","7,700","7,800","7,800","8,000","8,000","8,000","8,100","8,100","7,900","8,000","7,900","8,000","8,100","8,200","8,300","8,400","8,200","8,200","8,200","8,200","8,200","8,400","8,000","8,300","8,400","8,300","8,300","8,500","8,700","8,700","8,500","8,600","8,700","8,800","8,600","8,700","8,800","8,600","8,800","9,000","9,100","9,200","9,100","9,200","9,200","9,300","9,300","9,400","9,500","9,300","9,300","9,300","9,400","9,400","9,300","9,200","9,200","9,200","9,000","9,200","9,200","9,000","9,000","9,100","9,400","9,400","9,200","9,300","9,400","9,400","9,200","9,400","9,500","9,300","9,300","9,500","9,600","9,600","9,400","9,500","9,600","9,500","9,300","9,500","9,600","9,400","9,500","9,500","9,600","9,800","9,500","9,600","9,600","9,500","9,200","9,300","9,000","4,800","4,800","5,300","4,500","4,600","4,700","4,700","4,700","4,400","4,100","4,400","4,600","5,100","5,600","6,000","6,200","6,400","6,500","6,600","6,700"
114,2020,041940,,,1,70-722000,          Food Services & Drinking Places,"54,700","54,700","54,500","55,700","56,300","56,000","55,800","56,000","56,900","56,400","56,700","56,900","55,500","56,600","56,900","57,200","57,600","58,000","58,700","59,000","59,600","60,500","60,200","60,400","59,900","60,300","60,800","61,800","62,700","62,700","63,100","63,700","64,300","64,200","64,200","64,200","62,700","64,200","64,800","66,400","67,100","67,200","66,600","67,000","67,600","68,000","68,400","68,800","67,400","68,900","69,300","70,600","71,700","71,600","71,400","72,300","72,700","71,500","71,400","71,100","70,400","71,800","72,200","73,800","74,600","74,500","74,100","74,500","75,100","74,800","74,100","73,800","72,800","74,200","74,500","76,000","76,700","76,900","77,000","77,600","78,400","78,100","77,900","77,800","75,700","77,400","77,700","78,300","79,600","79,700","79,300","79,600","79,400","79,500","79,900","79,000","76,800","78,800","79,100","80,200","82,400","81,200","81,000","82,200","82,100","81,300","81,000","80,700","78,400","79,100","79,600","81,600","81,400","81,600","83,100","83,700","82,400","83,300","82,800","82,800","80,800","80,600","76,200","40,700","45,700","49,800","51,100","51,400","49,500","49,900","51,800","44,300","40,800","43,400","45,100","48,500","51,300","53,000","55,300","56,200","56,700","57,900","57,900"
115,2020,041940,"722511, 722590",,1,70-722500,            Restaurants,"49,600","50,000","50,300","51,400","52,000","52,000","51,700","51,800","52,600","52,200","52,400","52,500","50,400","51,400","51,700","51,900","52,300","52,800","53,300","53,600","54,000","54,300","54,600","54,700","54,500","54,800","55,200","55,900","56,800","56,600","57,000","57,400","57,600","57,600","57,700","57,500","56,300","57,400","57,900","59,300","59,900","59,800","59,800","60,200","60,500","60,600","61,200","61,200","59,800","61,100","61,600","62,200","62,800","62,700","63,000","63,200","63,500","63,400","63,500","63,200","62,200","63,600","64,100","64,600","65,100","65,000","65,200","65,400","65,400","65,600","65,500","65,400","64,100","65,400","66,100","66,400","66,900","67,000","67,600","67,400","67,400","67,800","67,800","67,500","65,500","67,000","67,600","67,700","68,400","68,200","68,500","68,800","68,600","68,600","68,900","68,400","66,500","68,100","68,600","69,000","70,100","69,800","69,900","70,100","69,100","68,500","68,600","68,700","67,600","68,500","69,200","69,300","69,900","70,600","71,100","70,900","70,100","70,200","70,300","70,300","68,700","69,000","65,700","34,600","39,900","44,700","45,400","45,800","46,900","47,300","48,800","41,400","38,000","40,200","41,900","44,800","47,300","48,500","50,400","50,700","51,300","52,700","53,000"
118,2020,041940,,,1,80-000000,      Other Services,"24,600","24,900","25,200","24,100","24,200","24,500","23,800","23,700","24,000","24,200","24,300","24,100","24,100","24,300","24,300","24,500","24,700","24,700","24,900","24,600","24,600","24,700","24,900","24,700","24,100","24,200","24,400","24,800","25,000","25,200","25,200","24,900","24,800","24,900","24,800","24,700","24,700","25,100","25,100","25,400","25,700","25,700","25,600","25,400","25,500","25,600","25,700","25,600","25,500","25,800","26,000","26,500","26,700","26,900","26,600","26,600","26,500","26,700","26,700","26,400","26,200","26,400","26,600","26,800","27,200","27,100","27,200","27,200","27,000","27,200","27,200","27,100","26,600","27,000","26,900","27,400","27,700","27,700","28,000","28,000","27,900","28,200","28,100","28,000","28,100","28,500","28,700","29,200","29,400","29,300","28,900","28,900","28,900","29,000","28,800","28,700","28,100","28,800","28,800","29,000","29,300","29,300","29,200","28,900","28,800","29,000","29,000","28,800","28,200","28,700","29,000","29,100","29,500","29,300","29,400","29,000","28,700","28,900","28,800","28,600","28,700","29,000","28,200","18,200","18,900","19,200","19,600","19,300","21,000","22,000","21,400","20,700","21,000","22,600","22,500","24,700","24,500","25,100","25,100","25,300","25,000","24,400","24,300"
121,2020,041940,,,1,90-000000,      Government,"96,000","96,200","97,600","99,400","100,900","96,600","85,000","83,500","89,900","95,400","97,000","96,100","94,600","95,300","95,700","96,500","96,800","96,200","81,300","82,400","90,900","93,800","94,400","94,400","91,700","92,900","94,000","94,200","94,200","94,900","81,100","83,100","90,200","93,500","94,100","93,300","92,600","94,000","93,100","94,300","95,700","94,400","78,600","83,400","91,300","94,100","95,400","94,200","94,500","95,600","95,800","96,900","97,000","94,200","82,300","86,100","92,200","95,200","95,900","95,200","93,800","94,600","94,100","94,800","95,200","94,700","83,700","87,300","91,600","94,800","95,500","95,200","93,600","94,300","95,400","95,600","96,400","96,000","85,300","88,300","92,900","96,000","97,900","97,800","95,800","95,800","96,800","97,500","98,000","96,700","88,000","89,600","94,000","97,600","98,600","98,000","96,400","96,800","98,300","98,700","99,100","98,900","89,300","90,700","94,900","98,600","99,500","98,800","95,900","96,400","99,100","99,200","99,600","98,300","90,300","92,900","96,000","99,500","100,100","100,500","98,300","99,800","99,900","97,000","93,300","91,600","87,300","90,000","92,200","94,100","94,300","93,200","91,400","91,400","91,900","93,000","91,700","90,400","85,700","87,000","89,300","92,400","93,100"
122,2020,041940,,,1,90-910000,        Federal Government,"10,400","10,300","10,300","11,000","12,700","11,600","10,900","10,500","10,300","10,300","10,200","10,200","10,200","10,300","10,200","10,300","10,100","10,200","10,200","10,100","10,000","10,000","9,900","9,900","9,800","9,800","9,800","9,800","9,800","9,800","9,800","9,800","9,800","10,000","9,900","9,900","9,900","9,900","9,800","9,900","9,900","9,900","9,900","10,000","10,000","9,900","9,900","9,900","9,900","9,900","9,900","9,900","9,900","9,800","9,900","9,900","9,900","9,900","9,900","10,000","9,900","9,900","9,900","10,000","9,900","9,900","9,900","9,900","9,900","9,900","9,900","10,000","9,900","9,900","10,000","9,900","10,000","10,000","10,000","10,000","10,100","10,100","10,200","10,200","10,200","10,200","10,200","10,200","10,200","10,100","10,200","10,100","10,100","10,200","10,200","10,100","10,000","9,900","9,900","10,000","9,900","10,000","9,700","9,800","9,800","9,900","9,900","9,700","9,800","9,800","9,800","9,800","9,800","9,900","9,900","10,100","10,100","10,100","10,200","10,200","10,300","10,300","10,300","10,300","10,400","10,400","10,400","12,000","11,500","11,100","10,500","10,500","10,600","10,500","10,400","10,400","10,400","10,400","10,400","10,300","10,300","10,300","10,400"
124,2020,041940,,,1,90-919110,          Department of Defense,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,800,800,800,800,800,800,800,800,800,800,800,800,800,900,900,900,800,800,800,800,800,800,800,900,900,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,700,800,700,700,800,800,700,700,700,700,700,700,700,500,600,600,700,700,600,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700
125,2020,041940,,,1,90-940000,        State & Local Government,"85,600","85,900","87,300","88,400","88,200","85,000","74,100","73,000","79,600","85,100","86,800","85,900","84,400","85,000","85,500","86,200","86,700","86,000","71,100","72,300","80,900","83,800","84,500","84,500","81,900","83,100","84,200","84,400","84,400","85,100","71,300","73,300","80,400","83,500","84,200","83,400","82,700","84,100","83,300","84,400","85,800","84,500","68,700","73,400","81,300","84,200","85,500","84,300","84,600","85,700","85,900","87,000","87,100","84,400","72,400","76,200","82,300","85,300","86,000","85,200","83,900","84,700","84,200","84,800","85,300","84,800","73,800","77,400","81,700","84,900","85,600","85,200","83,700","84,400","85,400","85,700","86,400","86,000","75,300","78,300","82,800","85,900","87,700","87,600","85,600","85,600","86,600","87,300","87,800","86,600","77,800","79,500","83,900","87,400","88,400","87,900","86,400","86,900","88,400","88,700","89,200","88,900","79,600","80,900","85,100","88,700","89,600","89,100","86,100","86,600","89,300","89,400","89,800","88,400","80,400","82,800","85,900","89,400","89,900","90,300","88,000","89,500","89,600","86,700","82,900","81,200","76,900","78,000","80,700","83,000","83,800","82,700","80,800","80,900","81,500","82,600","81,300","80,000","75,300","76,700","79,000","82,100","82,700"
126,2020,041940,,,1,90-920000,          State Government,"6,400","6,200","6,500","6,600","6,700","6,700","6,000","5,800","6,300","6,400","6,700","6,700","6,600","6,200","6,600","6,600","6,800","6,800","5,700","5,600","6,300","6,600","6,700","6,700","6,600","6,100","6,600","6,700","6,700","6,600","5,800","5,600","6,100","6,500","6,500","6,600","6,500","6,300","6,300","6,400","6,600","6,500","5,700","5,400","6,000","6,500","6,600","6,600","6,400","6,400","6,400","6,800","6,600","6,400","5,600","5,500","6,000","6,800","6,900","6,900","6,700","6,700","6,700","6,800","6,900","6,800","6,000","5,800","6,400","7,000","7,000","7,100","6,800","6,300","6,800","7,000","7,100","7,000","6,000","5,800","6,400","6,800","7,000","7,100","6,900","6,400","6,900","7,100","7,200","7,000","6,000","5,800","6,500","7,100","7,300","7,300","7,100","6,600","7,100","7,300","7,400","7,300","6,200","6,100","7,000","7,400","7,600","7,500","7,000","6,500","7,000","7,200","7,300","7,100","6,200","6,000","6,700","7,200","7,400","7,600","6,900","7,200","7,500","7,500","7,300","7,100","6,400","6,300","6,700","7,300","7,300","7,300","7,000","6,600","7,000","7,200","7,400","7,300","6,400","6,300","6,900","7,300","7,400"
127,2020,041940,,,1,90-921611,            State Government Education,"4,300","4,100","4,300","4,400","4,400","4,400","3,700","3,500","4,000","4,300","4,400","4,500","4,400","4,000","4,400","4,400","4,500","4,500","3,600","3,500","4,200","4,600","4,800","4,800","4,700","4,200","4,700","4,800","4,800","4,700","3,900","3,700","4,200","4,600","4,700","4,800","4,700","4,500","4,500","4,600","4,700","4,600","3,900","3,600","4,200","4,700","4,800","4,900","4,700","4,700","4,700","5,000","4,800","4,600","3,800","3,600","4,100","4,800","4,900","5,000","4,800","4,800","4,800","4,900","4,900","4,800","4,000","3,800","4,500","5,000","5,100","5,200","4,900","4,400","4,900","5,100","5,200","5,100","4,100","3,900","4,500","5,000","5,200","5,300","5,100","4,600","5,100","5,300","5,400","5,200","4,200","4,000","4,700","5,300","5,500","5,500","5,300","4,800","5,300","5,400","5,500","5,400","4,300","4,200","5,000","5,400","5,600","5,600","5,100","4,600","5,100","5,300","5,400","5,200","4,200","4,000","4,700","5,200","5,400","5,800","5,100","5,400","5,600","5,600","5,400","5,200","4,400","4,200","4,600","5,200","5,300","5,400","5,100","4,700","5,100","5,200","5,300","5,200","4,300","4,200","4,800","5,200","5,400"
128,2020,041940,,,1,90-922000,            State Government Excluding Education,"2,100","2,100","2,200","2,200","2,300","2,300","2,300","2,300","2,300","2,100","2,300","2,200","2,200","2,200","2,200","2,200","2,300","2,300","2,100","2,100","2,100","2,000","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,800","1,800","1,800","1,800","1,800","1,800","1,900","1,900","1,800","1,800","1,800","1,800","1,800","1,700","1,700","1,700","1,700","1,800","1,800","1,800","1,800","1,900","1,900","2,000","2,000","1,900","1,900","1,900","1,900","1,900","2,000","2,000","2,000","2,000","1,900","2,000","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,900","1,900","1,900","1,900","1,900","2,000","2,000","2,000","1,900","1,900","1,900","1,900","1,900","1,900","1,900","2,000","2,000","2,000","2,000","2,000","1,800","1,800","1,800","1,900","1,900","1,900","1,900","2,000","2,100","2,100","2,100","2,000","1,900","1,900","1,900","1,900","2,000","2,100","2,100","2,100","2,100","2,100","2,100","2,000"
129,2020,041940,,,1,90-930000,          Local Government,"79,200","79,700","80,800","81,800","81,500","78,300","68,100","67,200","73,300","78,700","80,100","79,200","77,800","78,800","78,900","79,600","79,900","79,200","65,400","66,700","74,600","77,200","77,800","77,800","75,300","77,000","77,600","77,700","77,700","78,500","65,500","67,700","74,300","77,000","77,700","76,800","76,200","77,800","77,000","78,000","79,200","78,000","63,000","68,000","75,300","77,700","78,900","77,700","78,200","79,300","79,500","80,200","80,500","78,000","66,800","70,700","76,300","78,500","79,100","78,300","77,200","78,000","77,500","78,000","78,400","78,000","67,800","71,600","75,300","77,900","78,600","78,100","76,900","78,100","78,600","78,700","79,300","79,000","69,300","72,500","76,400","79,100","80,700","80,500","78,700","79,200","79,700","80,200","80,600","79,600","71,800","73,700","77,400","80,300","81,100","80,600","79,300","80,300","81,300","81,400","81,800","81,600","73,400","74,800","78,100","81,300","82,000","81,600","79,100","80,100","82,300","82,200","82,500","81,300","74,200","76,800","79,200","82,200","82,500","82,700","81,100","82,300","82,100","79,200","75,600","74,100","70,500","71,700","74,000","75,700","76,500","75,400","73,800","74,300","74,500","75,400","73,900","72,700","68,900","70,400","72,100","74,800","75,300"
130,2020,041940,,,1,90-931611,            Local Government Education,"42,700","43,500","44,500","45,200","45,100","41,800","30,700","30,200","37,000","42,900","44,300","43,600","42,600","43,500","43,800","44,400","44,700","44,000","30,800","32,100","40,400","43,100","43,700","44,000","41,500","43,300","43,700","43,700","43,500","44,000","30,800","33,200","40,300","42,800","43,500","43,500","43,000","44,400","43,600","44,500","45,500","43,900","29,000","33,900","41,500","43,700","44,900","43,500","44,300","45,400","45,400","46,000","46,200","43,200","32,100","35,700","41,500","43,600","44,200","43,400","42,700","43,200","42,600","43,000","43,200","42,000","31,600","35,400","39,400","41,700","42,500","42,300","41,000","42,100","42,400","42,300","42,700","41,700","32,100","35,200","39,400","42,000","43,400","42,900","41,900","42,200","42,900","43,100","43,300","42,000","33,900","35,900","39,600","42,600","43,300","42,800","41,700","42,500","43,200","43,200","43,300","42,500","34,400","35,900","39,300","42,400","43,100","42,600","41,300","42,200","42,800","42,500","42,800","41,000","33,800","36,200","39,000","41,900","42,100","42,100","40,700","41,400","41,600","39,500","37,500","35,700","31,800","32,900","34,700","36,300","36,300","36,100","34,800","35,400","35,600","36,300","34,400","32,700","29,000","30,000","31,700","34,800","35,100"
131,2020,041940,,,1,90-932000,            Local Government Excluding Education,"36,500","36,200","36,300","36,600","36,400","36,500","37,400","37,000","36,300","35,800","35,800","35,600","35,200","35,300","35,100","35,200","35,200","35,200","34,600","34,600","34,200","34,100","34,100","33,800","33,800","33,700","33,900","34,000","34,200","34,500","34,700","34,500","34,000","34,200","34,200","33,300","33,200","33,400","33,400","33,500","33,700","34,100","34,000","34,100","33,800","34,000","34,000","34,200","33,900","33,900","34,100","34,200","34,300","34,800","34,700","35,000","34,800","34,900","34,900","34,900","34,500","34,800","34,900","35,000","35,200","36,000","36,200","36,200","35,900","36,200","36,100","35,800","35,900","36,000","36,200","36,400","36,600","37,300","37,200","37,300","37,000","37,100","37,300","37,600","36,800","37,000","36,800","37,100","37,300","37,600","37,900","37,800","37,800","37,700","37,800","37,800","37,600","37,800","38,100","38,200","38,500","39,100","39,000","38,900","38,800","38,900","38,900","39,000","37,800","37,900","39,500","39,700","39,700","40,300","40,400","40,600","40,200","40,300","40,400","40,600","40,400","40,900","40,500","39,700","38,100","38,400","38,700","38,800","39,300","39,400","40,200","39,300","39,000","38,900","38,900","39,100","39,500","40,000","39,900","40,400","40,400","40,000","40,200"
132,2020,041940,,,1,90-939012,            County,"17,700","17,700","17,700","17,800","17,800","17,800","17,800","17,800","17,800","18,000","18,100","17,900","17,600","17,600","17,500","17,500","17,500","17,300","17,100","17,100","17,200","17,100","17,100","17,100","17,000","17,000","17,100","17,200","17,300","17,300","17,300","17,400","17,400","17,500","17,600","17,500","17,400","17,400","17,500","17,500","17,500","17,600","17,500","17,600","17,500","17,800","17,800","18,000","17,700","17,700","17,800","17,900","17,900","17,900","17,900","18,000","18,200","18,300","18,300","18,200","18,000","18,100","18,200","18,200","18,200","18,300","18,500","18,500","18,500","18,900","18,700","18,700","18,600","18,600","18,800","19,000","19,000","19,100","19,100","19,200","19,200","19,400","19,600","19,600","18,900","19,000","19,000","19,200","19,200","19,200","19,400","19,400","19,400","19,500","19,500","19,600","19,600","19,700","19,800","19,900","20,000","20,200","20,100","20,100","20,300","20,400","20,600","20,500","19,500","19,600","21,200","21,200","21,200","21,300","21,300","21,400","21,400","21,500","21,600","21,700","21,700","22,200","21,800","21,300","21,200","21,300","21,600","21,800","22,200","22,200","23,000","22,000","21,800","21,900","21,800","21,900","21,900","21,900","22,000","22,200","22,500","22,100","22,300"
133,2020,041940,,,1,90-939022,            City,"14,600","14,600","14,700","14,700","14,500","14,600","15,500","15,100","14,400","13,800","13,800","13,700","13,600","13,700","13,700","13,700","13,700","13,900","13,600","13,600","13,100","13,100","13,100","12,800","12,900","12,800","12,900","12,900","13,000","13,300","13,500","13,200","12,700","12,800","12,700","11,900","11,900","12,100","12,000","12,100","12,300","12,600","12,600","12,600","12,400","12,300","12,300","12,300","12,300","12,300","12,400","12,400","12,500","12,900","12,800","12,900","12,500","12,500","12,500","12,500","12,400","12,500","12,500","12,600","12,700","13,200","13,200","13,300","12,900","12,800","13,000","12,700","12,900","13,000","12,900","12,900","13,200","13,600","13,500","13,500","13,300","13,100","13,100","13,400","13,400","13,500","13,100","13,200","13,400","13,600","13,700","13,600","13,600","13,400","13,600","13,500","13,300","13,400","13,500","13,500","13,700","14,100","14,000","13,900","13,700","13,700","13,600","13,800","13,700","13,600","13,600","13,700","13,800","14,200","14,300","14,400","14,000","14,000","14,100","14,200","14,000","14,000","14,000","13,800","12,400","12,500","12,500","12,400","12,400","12,500","12,500","12,600","12,500","12,400","12,500","12,600","12,900","13,200","13,100","13,300","13,100","13,000","13,100"
134,2020,041940,"931150, 939032",,1,90-932994,            Special Districts plus Indian Tribes,"4,100","4,000","4,000","4,100","4,100","4,100","4,100","4,100","4,000","4,000","4,000","4,000","4,000","4,000","3,900","4,000","4,000","4,000","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","4,000","4,000","4,100","4,100","4,100","4,100","4,200","4,100","4,200","4,200","4,200","4,300","4,500","4,500","4,400","4,500","4,500","4,400","4,400","4,400","4,400","4,500","4,500","4,400","4,600","4,600","4,600","4,500","4,600","4,600","4,600","4,500","4,500","4,700","4,700","4,700","4,800","4,800","4,800","4,800","4,800","4,700","4,700","4,700","4,700","4,800","4,800","4,800","4,800","4,900","4,900","4,800","4,800","4,700","4,700","4,600","4,700","4,700","4,800","4,700","4,800","4,800","4,800","4,800","4,800","4,700","4,700","4,700","4,700","4,700","4,600","4,500","4,600","4,600","4,600","4,700","4,700","4,700","4,700","4,700","4,600","4,600","4,600","4,700","4,900","4,800","4,900","4,800","4,900","4,800"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES: The unemployment rate is calculated using unrounded data. Data may not add due to rounding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column C:  County FIPS code or MSA designation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column E:  the historical series has a non-economic break in January of years displayed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column F:  a '1' means the cell is currently estimated & published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
